Issue Type,Issue key,Issue id,Summary,Status,Created,Updated,Custom field (Severity),Project key,Project name,Project type,Project lead,Project description,Project url,Component/s,Component/s,Priority,Resolved,Custom field (When Detected),Custom field (Defect Type (TES))
Defect,SE-1013,226575,Improper input validation on X-Auth-Token Header causes 500,Closed,17/Oct/16 8:38 PM,18/Apr/17 6:14 PM,S3,SE,Security Engineering,software,josh8058,,,Cloud Backup,,Normal,18/Oct/16 2:59 PM,Integration,Security
Defect,SE-1012,226574,SMTP ClearText Login,New,17/Oct/16 8:38 PM,18/Apr/17 6:20 PM,S3,SE,Security Engineering,software,josh8058,,,Audit service,,Normal,,Integration,Security
Defect,SE-1011,226573,Inadequate Encryption Strength,New,17/Oct/16 8:38 PM,18/Apr/17 6:19 PM,S3,SE,Security Engineering,software,josh8058,,,Payment Services,,Normal,,Integration,Security
Defect,SE-1010,226572,Strict transport security not enforced,Closed,17/Oct/16 8:38 PM,18/Apr/17 6:14 PM,S3,SE,Security Engineering,software,josh8058,,,Hardware Load Balancer API,,Normal,17/Apr/17 4:45 PM,Integration,Security
Defect,SE-1009,226571,Information Disclosure Via Error Page,Closed,17/Oct/16 8:38 PM,18/Apr/17 6:13 PM,S3,SE,Security Engineering,software,josh8058,,,Audit service,,Normal,17/Apr/17 4:48 PM,Integration,Security
Defect,SE-1008,226570,Strict transport security not enforced,Closed,17/Oct/16 8:38 PM,18/Apr/17 6:13 PM,S3,SE,Security Engineering,software,josh8058,,,Cloud Identity,,Normal,03/Apr/17 6:38 PM,Integration,Security
Defect,SE-1007,226569,Cacheable HTTPS response,New,17/Oct/16 8:38 PM,18/Apr/17 6:19 PM,S3,SE,Security Engineering,software,josh8058,,,Runbook Automation (RBA),,Normal,,Integration,Security
Defect,SE-1006,226568,Server Version Disclosure,New,17/Oct/16 8:38 PM,18/Apr/17 6:19 PM,S3,SE,Security Engineering,software,josh8058,,,Runbook Automation (RBA),,Normal,,Integration,Security
Defect,SE-1005,226567,POST without Payload - Server Error response,New,17/Oct/16 8:38 PM,18/Apr/17 6:18 PM,S3,SE,Security Engineering,software,josh8058,,,Payment Services,,Normal,,Integration,Security
Defect,SE-1004,226566,Path Traversal,New,17/Oct/16 8:38 PM,18/Apr/17 6:19 PM,S3,SE,Security Engineering,software,josh8058,,,Billing Service Layer (BSL),,Normal,,Integration,Security
Defect,SE-1003,226565,Weak SSL Certificate algorithm scheme,Closed,17/Oct/16 8:38 PM,18/Apr/17 6:13 PM,S3,SE,Security Engineering,software,josh8058,,,Cloud Identity,,Normal,23/Mar/17 6:01 PM,Integration,Security
Defect,SE-1002,226564,STIG Gap Analysis for Ansible Security Hardening Role,Closed,17/Oct/16 8:38 PM,18/Apr/17 6:13 PM,S3,SE,Security Engineering,software,josh8058,,,Rackspace Private Cloud (RPC),,Normal,05/Apr/17 8:42 PM,Integration,Security
Defect,SE-1001,226563,SSL Certificate Expired,Closed,17/Oct/16 8:38 PM,18/Apr/17 6:14 PM,S3,SE,Security Engineering,software,josh8058,,,Oracle Billing & Revenue Management (BRM),,Normal,17/Apr/17 4:16 PM,Integration,Security
Defect,SE-1000,226562,CvApiMain.py Standard pseudo-random generators are not suitable for security/cryptographic purposes,New,17/Oct/16 8:38 PM,18/Apr/17 6:19 PM,S3,SE,Security Engineering,software,josh8058,,,Managed Backup (MBU),,Normal,,Integration,Security
Defect,SE-999,226561,SSL Self-Signed Certificate,Closed,17/Oct/16 8:38 PM,18/Apr/17 6:13 PM,S3,SE,Security Engineering,software,josh8058,,,Oracle Billing & Revenue Management (BRM),,Normal,17/Apr/17 4:16 PM,Integration,Security
Defect,SE-998,226560,SSL RC4 Cipher Suites Supported (Bar Mitzvah),Closed,17/Oct/16 8:38 PM,18/Apr/17 6:14 PM,S3,SE,Security Engineering,software,josh8058,,,Oracle Billing & Revenue Management (BRM),,Normal,17/Apr/17 4:28 PM,Integration,Security
Defect,SE-997,226559,SSL Version 2 and 3 Protocol Detection,Closed,17/Oct/16 8:38 PM,18/Apr/17 6:13 PM,S3,SE,Security Engineering,software,josh8058,,,Oracle Billing & Revenue Management (BRM),,Normal,17/Apr/17 4:17 PM,Integration,Security
Defect,SE-996,226558,Information Disclosure via Error Page,New,17/Oct/16 8:38 PM,18/Apr/17 6:19 PM,S3,SE,Security Engineering,software,josh8058,,,Vertex,,Normal,,Integration,Security
Defect,SE-995,226557,CvAPI-Master subprocess call - check for execution of untrusted input.subprocess call,New,17/Oct/16 8:38 PM,18/Apr/17 6:19 PM,S3,SE,Security Engineering,software,josh8058,,,Managed Backup (MBU),,Normal,,Integration,Security
Defect,SE-994,226556,Payment POST without Payload - Server Error response,New,17/Oct/16 8:38 PM,18/Apr/17 6:20 PM,S3,SE,Security Engineering,software,josh8058,,,Payment Services,,Normal,,Integration,Security
Defect,SE-993,226555,"Mbu Client Pickle library appears to be in use, possible security issue.",New,17/Oct/16 8:38 PM,18/Apr/17 6:19 PM,S3,SE,Security Engineering,software,josh8058,,,Managed Backup (MBU),,Normal,,Integration,Security
Defect,SE-992,226554,Cacheable HTTPS response,New,17/Oct/16 8:38 PM,18/Apr/17 6:19 PM,S3,SE,Security Engineering,software,josh8058,,,Business Process Interface (BPI),,Normal,,Integration,Security
Defect,SE-991,226553,Server Version Disclosure,New,17/Oct/16 8:38 PM,18/Apr/17 6:19 PM,S3,SE,Security Engineering,software,josh8058,,,Business Process Interface (BPI),,Normal,,Integration,Security
Defect,SE-990,226552,"CvLib Starting a process with a shell, possible injection detected, security issue.",New,17/Oct/16 8:38 PM,18/Apr/17 6:19 PM,S3,SE,Security Engineering,software,josh8058,,,Managed Backup (MBU),,Normal,,Integration,Security
Defect,SE-989,226551,Non-specific 500 errors,Closed,17/Oct/16 8:38 PM,18/Apr/17 6:14 PM,S3,SE,Security Engineering,software,josh8058,,,My Rackspace,,Normal,14/Mar/17 8:30 PM,Integration,Security
Defect,SE-988,226550,Cacheable HTTPS response,New,17/Oct/16 8:38 PM,18/Apr/17 6:19 PM,S3,SE,Security Engineering,software,josh8058,,,Payment Services,,Normal,,Integration,Security
Defect,SE-987,226549,Frameable response (potential Clickjacking),New,17/Oct/16 8:38 PM,18/Apr/17 6:19 PM,S3,SE,Security Engineering,software,josh8058,,,Payment Services,,Normal,,Integration,Security
Defect,SE-986,226548,CvAPI-Master subprocess call - check for execution of untrusted input.,New,17/Oct/16 8:38 PM,18/Apr/17 6:20 PM,S3,SE,Security Engineering,software,josh8058,,,Managed Backup (MBU),,Normal,,Integration,Security
Defect,SE-985,226547,OpenSSL AES-NI Padding Oracle MitM Information Disclosure,New,17/Oct/16 8:38 PM,18/Apr/17 6:20 PM,S3,SE,Security Engineering,software,josh8058,,,GSCS Databases,,Normal,,Integration,Security
Defect,SE-984,226546,SSH Weak Algorithms Supported,Closed,17/Oct/16 8:38 PM,18/Apr/17 6:13 PM,S3,SE,Security Engineering,software,josh8058,,,Provisioning Workflow Tool (PWT),,Normal,13/Dec/16 8:28 PM,Integration,Security
Defect,SE-983,226545,MS12-070: Vulnerability in SQL Server Could Allow Elevation of Privilege (2754849) (uncredentialed check),Closed,17/Oct/16 8:38 PM,18/Apr/17 6:14 PM,S3,SE,Security Engineering,software,josh8058,,,Segment Support,,Normal,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-982,226544,Terminal Services Encryption Level is Medium or Low,Closed,17/Oct/16 8:38 PM,18/Apr/17 6:14 PM,S3,SE,Security Engineering,software,josh8058,,,Segment Support,,Normal,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-981,226543,SSH Weak MAC Algorithms Enabled,New,17/Oct/16 8:38 PM,18/Apr/17 6:19 PM,S3,SE,Security Engineering,software,josh8058,,,Device Service,,Normal,,Integration,Security
Defect,SE-980,226542,Terminal Services Encryption Level is Medium or Low,Closed,17/Oct/16 8:38 PM,18/Apr/17 6:14 PM,S3,SE,Security Engineering,software,josh8058,,,Segment Support,,Normal,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-979,226541,SSH Diffie-Hellman Modulus <= 1024 Bits (Logjam),New,17/Oct/16 8:38 PM,18/Apr/17 6:19 PM,S3,SE,Security Engineering,software,josh8058,,,Device Service,,Normal,,Integration,Security
Defect,SE-978,226540,Linux Kernel TCP Sequence Number Generation Security Weakness,Closed,17/Oct/16 8:38 PM,18/Apr/17 6:14 PM,S3,SE,Security Engineering,software,josh8058,,,Segment Support,,Normal,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-977,226539,OpenSSH < 7.0 Multiple Vulnerabilities,New,17/Oct/16 8:38 PM,18/Apr/17 6:19 PM,S3,SE,Security Engineering,software,josh8058,,,Fast-Lane,,Normal,,Integration,Security
Defect,SE-976,226538,RDP Patch,Closed,17/Oct/16 8:37 PM,18/Apr/17 6:14 PM,S3,SE,Security Engineering,software,josh8058,,,Segment Support,,Normal,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-975,226537,SSH Diffie-Hellman Modulus <= 1024 Bits (Logjam),New,17/Oct/16 8:37 PM,18/Apr/17 6:19 PM,S3,SE,Security Engineering,software,josh8058,,,Fast-Lane,,Normal,,Integration,Security
Defect,SE-974,226536,SSH Server CBC Mode Ciphers Enabled,New,17/Oct/16 8:37 PM,18/Apr/17 6:19 PM,S3,SE,Security Engineering,software,josh8058,,,Fast-Lane,,Normal,,Integration,Security
Defect,SE-973,226535,SSH Weak MAC Algorithms Enabled,New,17/Oct/16 8:37 PM,18/Apr/17 6:20 PM,S3,SE,Security Engineering,software,josh8058,,,Fast-Lane,,Normal,,Integration,Security
Defect,SE-972,226534,SMTP Service Cleartext Login Permitted,Closed,17/Oct/16 8:37 PM,18/Apr/17 6:13 PM,S3,SE,Security Engineering,software,josh8058,,,Provisioning Workflow Tool (PWT),,Normal,13/Dec/16 8:28 PM,Integration,Security
Defect,SE-971,226533,CVE-2015-2808 - SSL RC4 Cipher Suites Supported (Bar Mitzvah),New,17/Oct/16 8:37 PM,18/Apr/17 6:18 PM,S3,SE,Security Engineering,software,josh8058,,,GSCS Databases,,Normal,,Integration,Security
Defect,SE-970,226532,Web Server HTTP Header Information Disclosure,Closed,17/Oct/16 8:37 PM,18/Apr/17 6:13 PM,S3,SE,Security Engineering,software,josh8058,,,Provisioning Workflow Tool (PWT),,Normal,09/Dec/16 3:42 PM,Integration,Security
Defect,SE-969,226531,SMTP Service Cleartext Login Permitted,New,17/Oct/16 8:37 PM,18/Apr/17 6:19 PM,S3,SE,Security Engineering,software,josh8058,,,GSCS Databases,,Normal,,Integration,Security
Defect,SE-968,226530,SMTP Service Cleartext Login Permitted,Closed,17/Oct/16 8:37 PM,18/Apr/17 6:14 PM,S3,SE,Security Engineering,software,josh8058,,,Provisioning Workflow Tool (PWT),,Normal,13/Dec/16 8:28 PM,Integration,Security
Defect,SE-967,226529,Web Server Unconfigured - Default Install Page Present,Closed,17/Oct/16 8:37 PM,18/Apr/17 6:14 PM,S3,SE,Security Engineering,software,josh8058,,,Bastion Servers,,Normal,17/Apr/17 4:50 PM,Integration,Security
Defect,SE-966,226528,SSH Diffie-Hellman Modulus <= 1024 Bits (Logjam),Closed,17/Oct/16 8:37 PM,18/Apr/17 6:13 PM,S3,SE,Security Engineering,software,josh8058,,,Provisioning Workflow Tool (PWT),,Normal,13/Dec/16 8:28 PM,Integration,Security
Defect,SE-965,226527,SSL Certificate  -Expired,New,17/Oct/16 8:37 PM,18/Apr/17 6:20 PM,S3,SE,Security Engineering,software,josh8058,,,Bastion Servers,,Normal,,Integration,Security
Defect,SE-964,226526,SSH & SSL/TLS Diffie-Hellman Modulus <= 1024 Bits (Logjam),New,17/Oct/16 8:37 PM,18/Apr/17 6:20 PM,S3,SE,Security Engineering,software,josh8058,,,GSCS Databases,,Normal,,Integration,Security
Defect,SE-963,226525,Terminal Services Encryption Level is Medium or Low,Closed,17/Oct/16 8:37 PM,18/Apr/17 6:13 PM,S3,SE,Security Engineering,software,josh8058,,,Segment Support,,Normal,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-962,226524,DNS Recursion,Closed,17/Oct/16 8:37 PM,18/Apr/17 6:14 PM,S3,SE,Security Engineering,software,josh8058,,,Segment Support,,Normal,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-961,226523,SSH Server CBC Mode Ciphers Enabled,New,17/Oct/16 8:37 PM,18/Apr/17 6:19 PM,S3,SE,Security Engineering,software,josh8058,,,GSCS Databases,,Normal,,Integration,Security
Defect,SE-960,226522,Dell OpenManage Server Administrator omalogin.html DOM-based XSS,Closed,17/Oct/16 8:37 PM,18/Apr/17 6:14 PM,S3,SE,Security Engineering,software,josh8058,,,Segment Support,,Normal,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-959,226521,Terminal Services Encryption Level is Medium or Low,Closed,17/Oct/16 8:37 PM,18/Apr/17 6:14 PM,S3,SE,Security Engineering,software,josh8058,,,Segment Support,,Normal,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-958,226520,SSH Weak MAC Algorithms Enabled,New,17/Oct/16 8:37 PM,18/Apr/17 6:19 PM,S3,SE,Security Engineering,software,josh8058,,,GSCS Databases,,Normal,,Integration,Security
Defect,SE-957,226519,SSL Certificate Expiry,Closed,17/Oct/16 8:37 PM,18/Apr/17 6:13 PM,S3,SE,Security Engineering,software,josh8058,,,Segment Support,,Normal,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-956,226518,SSL/TLS Diffie-Hellman Modulus <= 1024 Bits (Logjam),Closed,17/Oct/16 8:37 PM,20/Apr/17 1:58 PM,S3,SE,Security Engineering,software,josh8058,,,Customer Billing UI,,Normal,20/Apr/17 1:58 PM,Integration,Security
Defect,SE-955,226517,Strict transport security not enforced,Closed,17/Oct/16 8:37 PM,18/Apr/17 6:14 PM,S3,SE,Security Engineering,software,josh8058,,,Provisioning Workflow Tool (PWT),,Normal,09/Dec/16 3:39 PM,Integration,Security
Defect,SE-954,226516,HTTP Response Echoes User Input,New,17/Oct/16 8:37 PM,18/Apr/17 6:19 PM,S3,SE,Security Engineering,software,josh8058,,,Designate,,Normal,,Integration,Security
Defect,SE-953,226515,Information Disclosure in HTTP response,New,17/Oct/16 8:37 PM,18/Apr/17 6:19 PM,S3,SE,Security Engineering,software,josh8058,,,Designate,,Normal,,Integration,Security
Defect,SE-952,226514,MS SQL: Verify 2 Patches,Closed,17/Oct/16 8:37 PM,18/Apr/17 6:14 PM,S3,SE,Security Engineering,software,josh8058,,,Segment Support,,Normal,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-951,226513,Web Server HTTP Header Information Disclosure,Closed,17/Oct/16 8:37 PM,18/Apr/17 6:13 PM,S3,SE,Security Engineering,software,josh8058,,,Provisioning Workflow Tool (PWT),,Normal,09/Dec/16 3:44 PM,Integration,Security
Defect,SE-950,226512,Update Dell OpenManage Server Administrator,Closed,17/Oct/16 8:37 PM,18/Apr/17 6:13 PM,S3,SE,Security Engineering,software,josh8058,,,Segment Support,,Normal,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-949,226511,SMB Signing Required,Closed,17/Oct/16 8:37 PM,18/Apr/17 6:14 PM,S3,SE,Security Engineering,software,josh8058,,,Segment Support,,Normal,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-948,226510,SNMP Agent Default Community Name (public),Closed,17/Oct/16 8:37 PM,18/Apr/17 6:14 PM,S3,SE,Security Engineering,software,josh8058,,,Segment Support,,Normal,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-947,226508,SSL Certificate Chain Contains Weak RSA Keys,Closed,17/Oct/16 8:35 PM,18/Apr/17 6:14 PM,S3,SE,Security Engineering,software,josh8058,,,Segment Support,,Normal,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-946,226507,Cacheable HTTPS response,New,17/Oct/16 8:35 PM,18/Apr/17 6:20 PM,S3,SE,Security Engineering,software,josh8058,,,Customer Billing UI,,Normal,,Integration,Security
Defect,SE-945,226506,SSL Medium Strength Cipher Suites Supported,Closed,17/Oct/16 8:35 PM,18/Apr/17 6:14 PM,S3,SE,Security Engineering,software,josh8058,,,Segment Support,,Normal,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-944,226505,SSL Version 2 (v2) Protocol Detection,Closed,17/Oct/16 8:35 PM,18/Apr/17 6:13 PM,S3,SE,Security Engineering,software,josh8058,,,Segment Support,,Normal,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-943,226504,OpenSSL SSL_OP_NETSCAPE_REUSE_CIPHER_CHANGE_BUG Ciphersuite Disabled Cipher Issue,Closed,17/Oct/16 8:35 PM,18/Apr/17 6:14 PM,S3,SE,Security Engineering,software,josh8058,,,Segment Support,,Normal,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-942,226503,Version Disclosure   Jetty(9.2.z-SNAPSHOT),Closed,17/Oct/16 8:35 PM,18/Apr/17 6:14 PM,S3,SE,Security Engineering,software,josh8058,,,Provisioning Workflow Tool (PWT),,Normal,09/Dec/16 3:40 PM,Integration,Security
Defect,SE-941,226502,Validate Unknown Service,Closed,17/Oct/16 8:35 PM,18/Apr/17 6:13 PM,S3,SE,Security Engineering,software,josh8058,,,Segment Support,,Normal,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-940,226501,HTTP Methods Allowed (per directory),New,17/Oct/16 8:35 PM,18/Apr/17 6:19 PM,S3,SE,Security Engineering,software,josh8058,,,Bastion Servers,,Normal,,Integration,Security
Defect,SE-939,226500,Apache HTTP Server httpOnly Cookie Information Disclosure,Closed,17/Oct/16 8:35 PM,18/Apr/17 6:14 PM,S3,SE,Security Engineering,software,josh8058,,,Segment Support,,Normal,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-938,226499,Frameable response (potential Clickjacking),New,17/Oct/16 8:35 PM,18/Apr/17 6:19 PM,S3,SE,Security Engineering,software,josh8058,,,Fast-Lane,,Normal,,Integration,Security
Defect,SE-937,226498,Cacheable HTTPS response,New,17/Oct/16 8:35 PM,18/Apr/17 6:20 PM,S3,SE,Security Engineering,software,josh8058,,,Fast-Lane,,Normal,,Integration,Security
Defect,SE-936,226497,Microsoft ASP.NET ValidateRequest Filters Bypass,Closed,17/Oct/16 8:35 PM,18/Apr/17 6:13 PM,S3,SE,Security Engineering,software,josh8058,,,Segment Support,,Normal,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-935,226496,SSL Certificate -Expired,New,17/Oct/16 8:35 PM,18/Apr/17 6:19 PM,S3,SE,Security Engineering,software,josh8058,,,Bastion Servers,,Normal,,Integration,Security
Defect,SE-934,226495,Port 80 Open,In Test,17/Oct/16 8:35 PM,18/Apr/17 6:17 PM,S3,SE,Security Engineering,software,josh8058,,,VMware Software Defined Data Center,,Normal,,Integration,Security
Defect,SE-933,226494,Microsoft ASP.NET MS-DOS Device Name DoS (PCI-DSS check),Closed,17/Oct/16 8:35 PM,18/Apr/17 6:14 PM,S3,SE,Security Engineering,software,josh8058,,,Segment Support,,Normal,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-932,226493,OpenSSH < 5.9 Multiple Vulnerabilties,Closed,17/Oct/16 8:35 PM,18/Apr/17 6:14 PM,S3,SE,Security Engineering,software,josh8058,,,Segment Support,,Normal,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-931,226492,Cipher Suites with Weak Diffie-Hellman Modulus Supported,Closed,17/Oct/16 8:35 PM,18/Apr/17 6:13 PM,S3,SE,Security Engineering,software,josh8058,,,Product Usage Mediation Audit Service,,Normal,23/Mar/17 5:47 PM,Integration,Security
Defect,SE-930,226491,Logjam Vulnerability - SSL/TLS Diffie-Hellman Modulus = 1024 Bits,Closed,17/Oct/16 8:35 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Cloud Backup,,Medium,18/Oct/16 2:59 PM,Integration,Security
Defect,SE-929,226490,"Failures Pickle library appears to be in use, possible security issue.",New,17/Oct/16 8:35 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Managed Backup (MBU),,Medium,,Integration,Security
Defect,SE-928,226489,API should restrict who can download the certs,Closed,17/Oct/16 8:35 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Fanatical AWS,,Medium,12/Jan/17 10:05 PM,Integration,Security
Defect,SE-927,226488,SNMP Agent Default Community Name (public),Closed,17/Oct/16 8:35 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Segment Support,,Medium,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-926,226487,ACLs on Salt Master Ports,Closed,17/Oct/16 8:35 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Cloud Backup,,Medium,18/Oct/16 2:59 PM,Integration,Security
Defect,SE-925,226486,Enable Network Level Authentication for RDP,Closed,17/Oct/16 8:35 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Segment Support,,Medium,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-924,226485,SSL Weak Cipher Suites Supported,New,17/Oct/16 8:35 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Bastion Servers,,Medium,,Integration,Security
Defect,SE-923,226484,SMTP Service Cleartext Login Permitted,New,17/Oct/16 8:35 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Bastion Servers,,Medium,,Integration,Security
Defect,SE-922,226483,"CvLib Starting a process with a shell, possible injection detected, security issue.",New,17/Oct/16 8:35 PM,18/Apr/17 6:20 PM,S2,SE,Security Engineering,software,josh8058,,,Managed Backup (MBU),,Medium,,Integration,Security
Defect,SE-921,226482,SSL/TLS Uses Weak Hashing Algorithm,Closed,17/Oct/16 8:35 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Cloud Backup,,Medium,18/Oct/16 2:59 PM,Integration,Security
Defect,SE-920,226481,TLS v1.0 Protocol Support,Closed,17/Oct/16 8:35 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Cloud Backup,,Medium,18/Oct/16 2:59 PM,Integration,Security
Defect,SE-919,226480,Update iDRAC Firmware,Closed,17/Oct/16 8:35 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Segment Support,,Medium,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-918,226479,"CvLib Starting a process with a shell, possible injection detected, security issue.",New,17/Oct/16 8:35 PM,18/Apr/17 6:18 PM,S2,SE,Security Engineering,software,josh8058,,,Managed Backup (MBU),,Medium,,Integration,Security
Defect,SE-917,226478,"Encryption Pickle library appears to be in use, possible security issue.",New,17/Oct/16 8:35 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Managed Backup (MBU),,Medium,,Integration,Security
Defect,SE-916,226477,SSLv3 Protocol Supported,New,17/Oct/16 8:35 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Audit service,,Medium,,Integration,Security
Defect,SE-915,226476,TLS/SSL Server enabling BEAST Attack,New,17/Oct/16 8:35 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Audit service,,Medium,,Integration,Security
Defect,SE-914,226475,OpenSSH < 5.7 Multiple Vulnerabilities,Closed,17/Oct/16 8:35 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Segment Support,,Medium,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-913,226474,OpenSSH < 5.2 CBC Plaintext Disclosure,Closed,17/Oct/16 8:35 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Segment Support,,Medium,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-912,226473,Microsoft ASP.NET ValidateRequest Filters Bypass,Closed,17/Oct/16 8:35 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Segment Support,,Medium,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-911,226472,Credentials in Cleartext,New,17/Oct/16 8:35 PM,18/Apr/17 6:20 PM,S2,SE,Security Engineering,software,josh8058,,,Audit service,,Medium,,Integration,Security
Defect,SE-910,226471,Ensure Apache version is up to date,Closed,17/Oct/16 8:35 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Segment Support,,Medium,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-909,226470,Verify iLO is up to date,Closed,17/Oct/16 8:35 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Segment Support,,Medium,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-908,226469,Apache mod_header module,New,17/Oct/16 8:35 PM,18/Apr/17 6:18 PM,S2,SE,Security Engineering,software,josh8058,,,Adjustment and Credit Tool (ACT),,Medium,,Integration,Security
Defect,SE-907,226468,TLSv1.0 Protocol Supported,New,17/Oct/16 8:35 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Adjustment and Credit Tool (ACT),,Medium,,Integration,Security
Defect,SE-906,226467,OpenSSL SSL_OP_NETSCAPE_REUSE_CIPHER_CHANGE_BUG Ciphersuite Disabled Cipher Issue,Closed,17/Oct/16 8:35 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Segment Support,,Medium,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-905,226466,SMB Signing Required,Closed,17/Oct/16 8:35 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Segment Support,,Medium,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-904,226465,SSH Diffie-Hellman <= 1024 (LogJam),New,17/Oct/16 8:35 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Audit service,,Medium,,Integration,Security
Defect,SE-903,226464,Web Server Uses Plain Text Authentication Forms,New,17/Oct/16 8:35 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Bastion Servers,,Medium,,Integration,Security
Defect,SE-902,226463,SSL/TLS Diffie-Hellman <=1024 (LogJam),New,17/Oct/16 8:35 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Audit service,,Medium,,Integration,Security
Defect,SE-901,226462,TLS/SSL server enabling POODLE Attack,New,17/Oct/16 8:35 PM,18/Apr/17 6:20 PM,S2,SE,Security Engineering,software,josh8058,,,Audit service,,Medium,,Integration,Security
Defect,SE-900,226461,TLSv1.0 Protocol Supported,New,17/Oct/16 8:35 PM,18/Apr/17 6:18 PM,S2,SE,Security Engineering,software,josh8058,,,Audit service,,Medium,,Integration,Security
Defect,SE-899,226460,SSL Weak Cipher Suites Supported,Closed,17/Oct/16 8:35 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Segment Support,,Medium,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-898,226459,SSL Certificate Signed using Weak Hashing Algorithm,Closed,17/Oct/16 8:35 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Segment Support,,Medium,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-897,226458,SSL Certificate Chain Contains Weak RSA Keys,Closed,17/Oct/16 8:35 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Segment Support,,Medium,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-896,226457,SNMP Agent Default Community Name (public),Closed,17/Oct/16 8:35 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Segment Support,,Medium,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-895,226456,TLS Supports RC4 Ciphers,New,17/Oct/16 8:35 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Adjustment and Credit Tool (ACT),,Medium,,Integration,Security
